,id,Age
1873,75924,11
1874,75925,10
1875,75926,8
1876,75927,9
1877,75928,10
1878,75929,7
1879,75930,9
1880,75931,11
1881,75932,6
1882,75933,6
1883,75934,11
1884,75935,14
1885,75936,9
1886,75937,11
1887,75938,12
1888,75939,10
1889,75940,9
1890,75941,10
1891,75942,17
1892,75943,8
1893,75944,11
1894,75945,7
1895,75946,7
1896,75947,5
1897,75948,7
1898,75949,15
1899,75950,10
1900,75951,11
1901,75952,4
1902,75953,14
1903,75954,8
1904,75955,11
1905,75956,10
1906,75957,10
1907,75958,8
1908,75959,12
1909,75960,8
1910,75961,10
1911,75962,12
1912,75963,12
1913,75964,11
1914,75965,10
1915,75966,15
1916,75967,10
1917,75968,4
1918,75969,12
1919,75970,10
1920,75971,6
1921,75972,10
1922,75973,10
1923,75974,10
1924,75975,11
1925,75976,10
1926,75977,10
1927,75978,11
1928,75979,9
1929,75980,9
1930,75981,10
1931,75982,13
1932,75983,13
1933,75984,11
1934,75985,5
1935,75986,9
1936,75987,10
1937,75988,9
1938,75989,7
1939,75990,11
1940,75991,10
1941,75992,8
1942,75993,12
1943,75994,9
1944,75995,11
1945,75996,6
1946,75997,10
1947,75998,10
1948,75999,8
1949,76000,13
1950,76001,18
1951,76002,11
1952,76003,10
1953,76004,16
1954,76005,9
1955,76006,10
1956,76007,7
1957,76008,10
1958,76009,9
1959,76010,8
1960,76011,12
1961,76012,10
1962,76013,10
1963,76014,12
1964,76015,10
1965,76016,11
1966,76017,11
1967,76018,7
1968,76019,8
1969,76020,10
1970,76021,10
1971,76022,10
1972,76023,12
1973,76024,9
1974,76025,7
1975,76026,13
1976,76027,12
1977,76028,9
1978,76029,12
1979,76030,9
1980,76031,12
1981,76032,10
1982,76033,10
1983,76034,9
1984,76035,5
1985,76036,12
1986,76037,7
1987,76038,11
1988,76039,10
1989,76040,7
1990,76041,13
1991,76042,7
1992,76043,7
1993,76044,8
1994,76045,6
1995,76046,6
1996,76047,6
1997,76048,10
1998,76049,15
1999,76050,10
2000,76051,9
2001,76052,6
2002,76053,8
2003,76054,4
2004,76055,10
2005,76056,10
2006,76057,9
2007,76058,7
2008,76059,10
2009,76060,5
2010,76061,14
2011,76062,10
2012,76063,9
2013,76064,6
2014,76065,9
2015,76066,10
2016,76067,9
2017,76068,11
2018,76069,11
2019,76070,9
2020,76071,10
2021,76072,9
2022,76073,9
2023,76074,10
2024,76075,12
2025,76076,8
2026,76077,7
2027,76078,10
2028,76079,10
2029,76080,10
2030,76081,8
2031,76082,10
2032,76083,10
2033,76084,10
2034,76085,11
2035,76086,10
2036,76087,6
2037,76088,10
2038,76089,9
2039,76090,10
2040,76091,10
2041,76092,9
2042,76093,11
2043,76094,14
2044,76095,11
2045,76096,9
2046,76097,9
2047,76098,6
2048,76099,9
2049,76100,10
2050,76101,8
2051,76102,9
2052,76103,9
2053,76104,8
2054,76105,11
2055,76106,11
2056,76107,8
2057,76108,11
2058,76109,8
2059,76110,12
2060,76111,9
2061,76112,16
2062,76113,11
2063,76114,10
2064,76115,7
2065,76116,11
2066,76117,7
2067,76118,7
2068,76119,10
2069,76120,8
2070,76121,6
2071,76122,6
2072,76123,14
2073,76124,10
2074,76125,7
2075,76126,13
2076,76127,10
2077,76128,8
2078,76129,13
2079,76130,10
2080,76131,10
2081,76132,11
2082,76133,11
2083,76134,5
2084,76135,10
2085,76136,4
2086,76137,11
2087,76138,13
2088,76139,8
2089,76140,5
2090,76141,10
2091,76142,9
2092,76143,9
2093,76144,10
2094,76145,7
2095,76146,10
2096,76147,9
2097,76148,9
2098,76149,8
2099,76150,10
2100,76151,8
2101,76152,11
2102,76153,6
2103,76154,10
2104,76155,12
2105,76156,10
2106,76157,9
2107,76158,7
2108,76159,12
2109,76160,14
2110,76161,11
2111,76162,18
2112,76163,9
2113,76164,10
2114,76165,9
2115,76166,12
2116,76167,11
2117,76168,5
2118,76169,11
2119,76170,7
2120,76171,7
2121,76172,11
2122,76173,11
2123,76174,13
2124,76175,8
2125,76176,14
2126,76177,9
2127,76178,10
2128,76179,10
2129,76180,11
2130,76181,11
2131,76182,13
2132,76183,4
2133,76184,10
2134,76185,17
2135,76186,11
2136,76187,7
2137,76188,10
2138,76189,10
2139,76190,5
2140,76191,5
2141,76192,4
2142,76193,11
2143,76194,16
2144,76195,8
2145,76196,7
2146,76197,7
2147,76198,10
2148,76199,11
2149,76200,8
2150,76201,9
2151,76202,9
2152,76203,12
2153,76204,11
2154,76205,12
2155,76206,10
2156,76207,5
2157,76208,8
2158,76209,11
2159,76210,10
2160,76211,9
2161,76212,14
2162,76213,10
2163,76214,6
2164,76215,11
2165,76216,11
2166,76217,5
2167,76218,6
2168,76219,11
2169,76220,11
2170,76221,9
2171,76222,9
2172,76223,10
2173,76224,11
2174,76225,10
2175,76226,11
2176,76227,7
2177,76228,7
2178,76229,8
2179,76230,11
2180,76231,9
2181,76232,11
2182,76233,5
2183,76234,11
2184,76235,12
2185,76236,11
2186,76237,10
2187,76238,10
2188,76239,13
2189,76240,10
2190,76241,13
2191,76242,9
2192,76243,9
2193,76244,10
2194,76245,7
2195,76246,6
2196,76247,9
2197,76248,5
2198,76249,13
2199,76250,9
2200,76251,10
2201,76252,10
2202,76253,10
2203,76254,5
2204,76255,10
2205,76256,9
2206,76257,11
2207,76258,10
2208,76259,8
2209,76260,10
2210,76261,11
2211,76262,8
2212,76263,10
2213,76264,10
2214,76265,14
2215,76266,11
2216,76267,9
2217,76268,5
2218,76269,9
2219,76270,8
2220,76271,11
2221,76272,11
2222,76273,8
2223,76274,7
2224,76275,6
2225,76276,10
2226,76277,13
2227,76278,15
2228,76279,12
2229,76280,10
2230,76281,9
2231,76282,11
2232,76283,9
2233,76284,10
2234,76285,5
2235,76286,10
2236,76287,10
2237,76288,14
2238,76289,14
2239,76290,9
2240,76291,13
2241,76292,11
2242,76293,10
2243,76294,10
2244,76295,10
2245,76296,12
2246,76297,12
2247,76298,11
2248,76299,12
2249,76300,7
2250,76301,10
2251,76302,11
2252,76303,10
2253,76304,11
2254,76305,8
2255,76306,10
2256,76307,11
2257,76308,12
2258,76309,8
2259,76310,13
2260,76311,8
2261,76312,14
2262,76313,7
2263,76314,12
2264,76315,7
2265,76316,11
2266,76317,13
2267,76318,10
2268,76319,13
2269,76320,13
2270,76321,5
2271,76322,11
2272,76323,11
2273,76324,13
2274,76325,8
2275,76326,8
2276,76327,12
2277,76328,12
2278,76329,14
2279,76330,10
2280,76331,13
2281,76332,7
2282,76333,7
2283,76334,7
2284,76335,9
2285,76336,10
2286,76337,9
2287,76338,9
2288,76339,7
2289,76340,8
2290,76341,7
2291,76342,12
2292,76343,8
2293,76344,15
2294,76345,9
2295,76346,8
2296,76347,6
2297,76348,10
2298,76349,9
2299,76350,6
2300,76351,10
2301,76352,7
2302,76353,7
2303,76354,10
2304,76355,7
2305,76356,11
2306,76357,11
2307,76358,11
2308,76359,7
2309,76360,11
2310,76361,6
2311,76362,11
2312,76363,9
2313,76364,8
2314,76365,10
2315,76366,12
2316,76367,9
2317,76368,10
2318,76369,8
2319,76370,7
2320,76371,9
2321,76372,14
2322,76373,12
2323,76374,10
2324,76375,8
2325,76376,11
2326,76377,10
2327,76378,9
2328,76379,8
2329,76380,10
2330,76381,5
2331,76382,10
2332,76383,8
2333,76384,10
2334,76385,10
2335,76386,9
2336,76387,10
2337,76388,6
2338,76389,9
2339,76390,6
2340,76391,7
2341,76392,11
2342,76393,9
2343,76394,15
2344,76395,11
2345,76396,10
2346,76397,10
2347,76398,14
2348,76399,10
2349,76400,10
2350,76401,10
2351,76402,13
2352,76403,14
2353,76404,12
2354,76405,6
2355,76406,12
2356,76407,11
2357,76408,11
2358,76409,10
2359,76410,7
2360,76411,8
2361,76412,11
2362,76413,8
2363,76414,12
2364,76415,7
2365,76416,11
2366,76417,10
2367,76418,11
2368,76419,11
2369,76420,10
2370,76421,7
2371,76422,10
2372,76423,8
2373,76424,8
2374,76425,16
2375,76426,11
2376,76427,9
2377,76428,8
2378,76429,8
2379,76430,8
2380,76431,10
2381,76432,8
2382,76433,12
2383,76434,10
2384,76435,10
2385,76436,8
2386,76437,10
2387,76438,9
2388,76439,10
2389,76440,11
2390,76441,7
2391,76442,8
2392,76443,16
2393,76444,10
2394,76445,8
2395,76446,6
2396,76447,14
2397,76448,11
2398,76449,12
2399,76450,10
2400,76451,9
2401,76452,9
2402,76453,9
2403,76454,9
2404,76455,10
2405,76456,9
2406,76457,7
2407,76458,6
2408,76459,10
2409,76460,11
2410,76461,10
2411,76462,4
2412,76463,11
2413,76464,11
2414,76465,10
2415,76466,7
2416,76467,11
2417,76468,9
2418,76469,8
2419,76470,11
2420,76471,13
2421,76472,11
2422,76473,6
2423,76474,10
2424,76475,11
2425,76476,12
2426,76477,9
2427,76478,10
2428,76479,8
2429,76480,9
2430,76481,10
2431,76482,9
2432,76483,9
2433,76484,9
2434,76485,11
2435,76486,8
2436,76487,6
2437,76488,9
2438,76489,8
2439,76490,10
2440,76491,10
2441,76492,10
2442,76493,8
2443,76494,8
2444,76495,7
2445,76496,7
2446,76497,8
2447,76498,10
2448,76499,11
2449,76500,8
2450,76501,8
2451,76502,6
2452,76503,8
2453,76504,12
2454,76505,9
2455,76506,11
2456,76507,10
2457,76508,9
2458,76509,12
2459,76510,9
2460,76511,14
2461,76512,10
2462,76513,6
2463,76514,11
2464,76515,9
2465,76516,10
2466,76517,8
2467,76518,10
2468,76519,13
2469,76520,8
2470,76521,16
2471,76522,10
2472,76523,11
2473,76524,9
2474,76525,9
2475,76526,10
2476,76527,10
2477,76528,10
2478,76529,7
2479,76530,11
2480,76531,12
2481,76532,10
2482,76533,9
2483,76534,10
2484,76535,9
2485,76536,10
2486,76537,8
2487,76538,17
2488,76539,11
2489,76540,9
2490,76541,13
2491,76542,14
2492,76543,10
2493,76544,6
2494,76545,10
2495,76546,9
2496,76547,10
2497,76548,7
2498,76549,11
2499,76550,10
2500,76551,12
2501,76552,8
2502,76553,13
2503,76554,8
2504,76555,11
2505,76556,11
2506,76557,14
2507,76558,9
2508,76559,10
2509,76560,11
2510,76561,11
2511,76562,8
2512,76563,9
2513,76564,11
2514,76565,9
2515,76566,6
2516,76567,10
2517,76568,11
2518,76569,10
2519,76570,10
2520,76571,7
2521,76572,6
2522,76573,11
2523,76574,6
2524,76575,15
2525,76576,11
2526,76577,8
2527,76578,11
2528,76579,7
2529,76580,6
2530,76581,7
2531,76582,17
2532,76583,9
2533,76584,11
2534,76585,13
2535,76586,7
2536,76587,8
2537,76588,7
2538,76589,12
2539,76590,5
2540,76591,13
2541,76592,7
2542,76593,9
2543,76594,9
2544,76595,12
2545,76596,9
2546,76597,10
2547,76598,11
2548,76599,9
2549,76600,10
2550,76601,14
2551,76602,10
2552,76603,6
2553,76604,10
2554,76605,8
2555,76606,10
2556,76607,7
2557,76608,11
2558,76609,13
2559,76610,16
2560,76611,7
2561,76612,10
2562,76613,11
2563,76614,9
2564,76615,8
2565,76616,8
2566,76617,7
2567,76618,11
2568,76619,11
2569,76620,8
2570,76621,10
2571,76622,4
2572,76623,9
2573,76624,9
2574,76625,10
2575,76626,10
2576,76627,12
2577,76628,6
2578,76629,9
2579,76630,9
2580,76631,9
2581,76632,7
2582,76633,13
2583,76634,10
2584,76635,12
2585,76636,7
2586,76637,10
2587,76638,10
2588,76639,10
2589,76640,10
2590,76641,12
2591,76642,13
2592,76643,12
2593,76644,11
2594,76645,10
2595,76646,10
2596,76647,12
2597,76648,8
2598,76649,10
2599,76650,8
2600,76651,13
2601,76652,11
2602,76653,7
2603,76654,11
2604,76655,6
2605,76656,8
2606,76657,8
2607,76658,9
2608,76659,10
2609,76660,8
2610,76661,13
2611,76662,8
2612,76663,6
2613,76664,12
2614,76665,10
2615,76666,6
2616,76667,10
2617,76668,10
2618,76669,9
2619,76670,10
2620,76671,7
2621,76672,11
2622,76673,11
2623,76674,10
2624,76675,9
2625,76676,10
2626,76677,8
2627,76678,9
2628,76679,7
2629,76680,11
2630,76681,9
2631,76682,11
2632,76683,10
2633,76684,11
2634,76685,7
2635,76686,11
2636,76687,9
2637,76688,8
2638,76689,10
2639,76690,12
2640,76691,10
2641,76692,9
2642,76693,10
2643,76694,7
2644,76695,11
2645,76696,10
2646,76697,11
2647,76698,10
2648,76699,5
2649,76700,8
2650,76701,9
2651,76702,10
2652,76703,10
2653,76704,7
2654,76705,11
2655,76706,10
2656,76707,11
2657,76708,5
2658,76709,8
2659,76710,13
2660,76711,8
2661,76712,11
2662,76713,11
2663,76714,10
2664,76715,7
2665,76716,9
2666,76717,10
2667,76718,10
2668,76719,8
2669,76720,13
2670,76721,11
2671,76722,11
2672,76723,8
2673,76724,8
2674,76725,8
2675,76726,9
2676,76727,11
2677,76728,9
2678,76729,12
2679,76730,6
2680,76731,11
2681,76732,9
2682,76733,9
2683,76734,9
2684,76735,9
2685,76736,9
2686,76737,12
2687,76738,11
2688,76739,12
2689,76740,10
2690,76741,7
2691,76742,13
2692,76743,12
2693,76744,11
2694,76745,11
2695,76746,6
2696,76747,10
2697,76748,14
2698,76749,9
2699,76750,12
2700,76751,8
2701,76752,4
2702,76753,9
2703,76754,9
2704,76755,6
2705,76756,8
2706,76757,9
2707,76758,9
2708,76759,12
2709,76760,10
2710,76761,9
2711,76762,12
2712,76763,13
2713,76764,12
2714,76765,13
2715,76766,8
2716,76767,9
2717,76768,14
2718,76769,10
2719,76770,11
2720,76771,9
2721,76772,5
2722,76773,14
2723,76774,9
2724,76775,9
2725,76776,14
2726,76777,9
2727,76778,12
2728,76779,10
2729,76780,7
2730,76781,10
2731,76782,14
2732,76783,8
2733,76784,9
2734,76785,5
2735,76786,12
2736,76787,10
2737,76788,7
2738,76789,10
2739,76790,8
2740,76791,8
2741,76792,11
2742,76793,11
2743,76794,5
2744,76795,6
2745,76796,11
2746,76797,11
2747,76798,4
2748,76799,10
2749,76800,10
2750,76801,10
2751,76802,9
2752,76803,10
2753,76804,13
2754,76805,6
2755,76806,11
2756,76807,12
2757,76808,9
2758,76809,10
2759,76810,11
2760,76811,9
2761,76812,10
2762,76813,8
2763,76814,8
2764,76815,12
2765,76816,15
2766,76817,12
2767,76818,12
2768,76819,17
2769,76820,11
2770,76821,8
2771,76822,7
2772,76823,10
2773,76824,8
2774,76825,10
2775,76826,6
2776,76827,9
2777,76828,12
2778,76829,8
2779,76830,18
2780,76831,9
2781,76832,14
2782,76833,13
2783,76834,10
2784,76835,13
2785,76836,7
2786,76837,12
2787,76838,6
2788,76839,6
2789,76840,12
2790,76841,9
2791,76842,10
2792,76843,7
2793,76844,9
2794,76845,6
2795,76846,15
2796,76847,11
2797,76848,9
2798,76849,12
2799,76850,10
2800,76851,10
2801,76852,11
2802,76853,6
2803,76854,10
2804,76855,6
2805,76856,10
2806,76857,12
2807,76858,11
2808,76859,8
2809,76860,9
2810,76861,11
2811,76862,12
2812,76863,11
2813,76864,6
2814,76865,8
2815,76866,11
2816,76867,11
2817,76868,10
2818,76869,11
2819,76870,10
2820,76871,7
2821,76872,12
2822,76873,12
2823,76874,11
2824,76875,8
2825,76876,11
2826,76877,14
2827,76878,10
2828,76879,10
2829,76880,6
2830,76881,7
2831,76882,4
2832,76883,10
2833,76884,5
2834,76885,13
2835,76886,7
2836,76887,12
2837,76888,12
2838,76889,12
2839,76890,8
2840,76891,11
2841,76892,13
2842,76893,11
2843,76894,8
2844,76895,8
2845,76896,9
2846,76897,9
2847,76898,10
2848,76899,10
2849,76900,12
2850,76901,7
2851,76902,7
2852,76903,7
2853,76904,5
2854,76905,10
2855,76906,9
2856,76907,9
2857,76908,10
2858,76909,11
2859,76910,6
2860,76911,9
2861,76912,10
2862,76913,6
2863,76914,5
2864,76915,9
2865,76916,5
2866,76917,10
2867,76918,4
2868,76919,8
2869,76920,11
2870,76921,11
2871,76922,5
2872,76923,12
2873,76924,8
2874,76925,16
2875,76926,9
2876,76927,7
2877,76928,10
2878,76929,13
2879,76930,8
2880,76931,8
2881,76932,12
2882,76933,12
2883,76934,10
2884,76935,9
2885,76936,8
2886,76937,7
2887,76938,10
2888,76939,10
2889,76940,11
2890,76941,15
2891,76942,10
2892,76943,7
2893,76944,7
2894,76945,11
2895,76946,10
2896,76947,16
2897,76948,9
2898,76949,12
2899,76950,7
2900,76951,12
2901,76952,10
2902,76953,10
2903,76954,11
2904,76955,8
2905,76956,9
2906,76957,8
2907,76958,9
2908,76959,10
2909,76960,10
2910,76961,13
2911,76962,10
2912,76963,10
2913,76964,9
2914,76965,17
2915,76966,7
2916,76967,9
2917,76968,7
2918,76969,11
2919,76970,8
2920,76971,13
2921,76972,10
2922,76973,5
2923,76974,11
2924,76975,6
2925,76976,8
2926,76977,7
2927,76978,17
2928,76979,13
2929,76980,5
2930,76981,10
2931,76982,9
2932,76983,9
2933,76984,8
2934,76985,10
2935,76986,10
2936,76987,9
2937,76988,17
2938,76989,10
2939,76990,8
2940,76991,11
2941,76992,16
2942,76993,6
2943,76994,10
2944,76995,11
2945,76996,8
2946,76997,10
2947,76998,8
2948,76999,9
2949,77000,12
2950,77001,4
2951,77002,9
2952,77003,8
2953,77004,6
2954,77005,10
2955,77006,10
2956,77007,13
2957,77008,12
2958,77009,7
2959,77010,7
2960,77011,8
2961,77012,8
2962,77013,11
2963,77014,7
2964,77015,7
2965,77016,9
2966,77017,11
2967,77018,8
2968,77019,10
2969,77020,9
2970,77021,9
2971,77022,11
2972,77023,13
2973,77024,13
2974,77025,7
2975,77026,8
2976,77027,10
2977,77028,11
2978,77029,4
2979,77030,11
2980,77031,13
2981,77032,9
2982,77033,11
2983,77034,7
2984,77035,7
2985,77036,11
2986,77037,14
2987,77038,10
2988,77039,4
2989,77040,8
2990,77041,11
2991,77042,11
2992,77043,8
2993,77044,11
2994,77045,12
2995,77046,11
2996,77047,6
2997,77048,7
2998,77049,11
2999,77050,10
3000,77051,10
3001,77052,11
3002,77053,8
3003,77054,9
3004,77055,14
3005,77056,7
3006,77057,5
3007,77058,10
3008,77059,10
3009,77060,11
3010,77061,9
3011,77062,11
3012,77063,9
3013,77064,9
3014,77065,11
3015,77066,9
3016,77067,7
3017,77068,8
3018,77069,13
3019,77070,13
3020,77071,9
3021,77072,9
3022,77073,14
3023,77074,8
3024,77075,8
3025,77076,7
3026,77077,11
3027,77078,6
3028,77079,6
3029,77080,12
3030,77081,7
3031,77082,8
3032,77083,10
3033,77084,11
3034,77085,7
3035,77086,10
3036,77087,9
3037,77088,10
3038,77089,11
3039,77090,8
3040,77091,7
3041,77092,11
3042,77093,9
3043,77094,5
3044,77095,13
3045,77096,9
3046,77097,5
3047,77098,11
3048,77099,8
3049,77100,12
3050,77101,12
3051,77102,8
3052,77103,7
3053,77104,10
3054,77105,9
3055,77106,7
3056,77107,13
3057,77108,8
3058,77109,6
3059,77110,11
3060,77111,14
3061,77112,12
3062,77113,6
3063,77114,10
3064,77115,11
3065,77116,12
3066,77117,10
3067,77118,10
3068,77119,6
3069,77120,10
3070,77121,10
3071,77122,7
3072,77123,9
3073,77124,14
3074,77125,7
3075,77126,10
3076,77127,8
3077,77128,12
3078,77129,10
3079,77130,10
3080,77131,6
3081,77132,7
3082,77133,9
3083,77134,12
3084,77135,10
3085,77136,8
3086,77137,8
3087,77138,13
3088,77139,11
3089,77140,12
3090,77141,10
3091,77142,11
3092,77143,7
3093,77144,9
3094,77145,10
3095,77146,11
3096,77147,6
3097,77148,8
3098,77149,8
3099,77150,7
3100,77151,10
3101,77152,10
3102,77153,16
3103,77154,11
3104,77155,8
3105,77156,12
3106,77157,9
3107,77158,8
3108,77159,9
3109,77160,8
3110,77161,10
3111,77162,15
3112,77163,14
3113,77164,10
3114,77165,8
3115,77166,14
3116,77167,8
3117,77168,10
3118,77169,6
3119,77170,5
3120,77171,12
3121,77172,8
3122,77173,9
3123,77174,11
3124,77175,11
3125,77176,11
3126,77177,7
3127,77178,6
3128,77179,10
3129,77180,10
3130,77181,15
3131,77182,10
3132,77183,10
3133,77184,9
3134,77185,9
3135,77186,12
3136,77187,5
3137,77188,11
3138,77189,17
3139,77190,9
3140,77191,9
3141,77192,11
3142,77193,11
3143,77194,5
3144,77195,7
3145,77196,8
3146,77197,10
3147,77198,11
3148,77199,7
3149,77200,7
3150,77201,10
3151,77202,10
3152,77203,15
3153,77204,10
3154,77205,6
3155,77206,10
3156,77207,9
3157,77208,12
3158,77209,11
3159,77210,10
3160,77211,9
3161,77212,10
3162,77213,8
3163,77214,4
3164,77215,7
3165,77216,6
3166,77217,9
3167,77218,11
3168,77219,8
3169,77220,8
3170,77221,14
3171,77222,7
3172,77223,15
3173,77224,10
3174,77225,8
3175,77226,5
3176,77227,10
3177,77228,11
3178,77229,12
3179,77230,11
3180,77231,11
3181,77232,11
3182,77233,11
3183,77234,10
3184,77235,10
3185,77236,8
3186,77237,10
3187,77238,10
3188,77239,9
3189,77240,9
3190,77241,8
3191,77242,7
3192,77243,14
3193,77244,11
3194,77245,11
3195,77246,12
3196,77247,9
3197,77248,10
3198,77249,6
3199,77250,9
3200,77251,10
3201,77252,9
3202,77253,11
3203,77254,9
3204,77255,11
3205,77256,10
3206,77257,8
3207,77258,15
3208,77259,12
3209,77260,11
3210,77261,10
3211,77262,15
3212,77263,8
3213,77264,11
3214,77265,7
3215,77266,10
3216,77267,11
3217,77268,6
3218,77269,9
3219,77270,10
3220,77271,8
3221,77272,8
3222,77273,12
3223,77274,10
3224,77275,8
3225,77276,7
3226,77277,11
3227,77278,8
3228,77279,10
3229,77280,11
3230,77281,10
3231,77282,10
3232,77283,10
3233,77284,8
3234,77285,4
3235,77286,9
3236,77287,6
3237,77288,7
3238,77289,11
3239,77290,6
3240,77291,11
3241,77292,12
3242,77293,14
3243,77294,8
3244,77295,11
3245,77296,8
3246,77297,12
3247,77298,9
3248,77299,7
3249,77300,11
3250,77301,13
3251,77302,5
3252,77303,8
3253,77304,8
3254,77305,7
3255,77306,6
3256,77307,9
3257,77308,16
3258,77309,6
3259,77310,6
3260,77311,11
3261,77312,10
3262,77313,10
3263,77314,14
3264,77315,10
3265,77316,8
3266,77317,10
3267,77318,11
3268,77319,9
3269,77320,10
3270,77321,7
3271,77322,7
3272,77323,14
3273,77324,13
3274,77325,7
3275,77326,10
3276,77327,5
3277,77328,15
3278,77329,11
3279,77330,13
3280,77331,13
3281,77332,10
3282,77333,8
3283,77334,13
3284,77335,14
3285,77336,10
3286,77337,12
3287,77338,10
3288,77339,6
3289,77340,7
3290,77341,5
3291,77342,10
3292,77343,9
3293,77344,7
3294,77345,11
3295,77346,8
3296,77347,9
3297,77348,11
3298,77349,12
3299,77350,12
3300,77351,9
3301,77352,12
3302,77353,11
3303,77354,10
3304,77355,14
3305,77356,8
3306,77357,10
3307,77358,10
3308,77359,11
3309,77360,6
3310,77361,7
3311,77362,6
3312,77363,10
3313,77364,5
3314,77365,11
3315,77366,11
3316,77367,8
3317,77368,11
3318,77369,9
3319,77370,12
3320,77371,10
3321,77372,8
3322,77373,18
3323,77374,10
3324,77375,9
3325,77376,11
3326,77377,10
3327,77378,11
3328,77379,17
3329,77380,10
3330,77381,11
3331,77382,6
3332,77383,17
3333,77384,10
3334,77385,7
3335,77386,11
3336,77387,9
3337,77388,11
3338,77389,10
3339,77390,6
3340,77391,11
3341,77392,12
3342,77393,11
3343,77394,15
3344,77395,6
3345,77396,12
3346,77397,10
3347,77398,7
3348,77399,7
3349,77400,7
3350,77401,17
3351,77402,10
3352,77403,15
3353,77404,9
3354,77405,6
3355,77406,12
3356,77407,12
3357,77408,10
3358,77409,9
3359,77410,8
3360,77411,14
3361,77412,12
3362,77413,6
3363,77414,9
3364,77415,8
3365,77416,7
3366,77417,7
3367,77418,9
3368,77419,9
3369,77420,10
3370,77421,14
3371,77422,10
3372,77423,15
3373,77424,8
3374,77425,13
3375,77426,7
3376,77427,9
3377,77428,7
3378,77429,11
3379,77430,10
3380,77431,13
3381,77432,11
3382,77433,8
3383,77434,9
3384,77435,5
3385,77436,12
3386,77437,6
3387,77438,11
3388,77439,7
3389,77440,11
3390,77441,8
3391,77442,7
3392,77443,9
3393,77444,11
3394,77445,10
3395,77446,5
3396,77447,11
3397,77448,11
3398,77449,10
3399,77450,13
