title:P                                                                               , recorded:02.07.20 11.08.55, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
49,0,4231.281948,4223.07682,4225.128102,4224.102461,4227.692204,4226.153743,4227.692204,4219.487076,4217.948615,4231.281948,4222.563999,4227.692204,4227.692204,4230.256307
50,0,4230.769127,4228.717845,4226.666563,4233.84605,4232.820409,4229.743486,4231.794768,4223.07682,4221.025538,4234.871691,4226.153743,4228.717845,4231.794768,4232.820409
51,0,4229.743486,4227.692204,4223.07682,4232.820409,4228.717845,4227.692204,4230.256307,4219.487076,4218.974256,4230.256307,4219.487076,4228.717845,4227.179384,4228.205025
52,0,4232.307589,4226.153743,4223.07682,4226.666563,4226.153743,4226.153743,4227.179384,4217.435794,4213.846051,4227.179384,4220.512717,4230.256307,4230.256307,4230.769127
53,0,4233.84605,4228.205025,4228.717845,4230.256307,4227.179384,4228.205025,4227.179384,4219.999897,4211.281948,4229.230666,4228.717845,4230.769127,4236.410153,4234.871691
54,0,4232.307589,4234.358871,4230.256307,4237.948614,4234.871691,4228.205025,4231.794768,4223.58964,4219.487076,4234.871691,4228.717845,4231.281948,4237.435794,4236.410153
55,0,4233.33323,4238.461435,4230.769127,4241.538358,4241.025537,4228.717845,4237.435794,4228.205025,4231.281948,4241.538358,4228.717845,4234.358871,4240.512717,4240.512717
56,0,4232.820409,4231.281948,4233.33323,4238.461435,4231.281948,4231.794768,4236.410153,4230.256307,4227.179384,4242.563999,4233.33323,4235.897332,4244.10246,4242.051178
57,0,4226.153743,4215.897333,4225.640922,4225.640922,4215.897333,4226.666563,4226.666563,4219.487076,4209.743487,4230.256307,4224.102461,4228.717845,4233.84605,4232.307589
58,0,4221.025538,4212.82041,4217.948615,4221.025538,4221.538358,4221.538358,4222.563999,4210.256307,4207.692205,4224.102461,4213.33323,4220.512717,4226.153743,4224.615281
59,0,4222.563999,4216.410153,4218.461435,4224.102461,4228.205025,4221.025538,4224.102461,4216.922974,4215.897333,4230.769127,4219.487076,4221.025538,4229.230666,4225.640922
60,0,4227.179384,4218.461435,4223.07682,4224.102461,4221.538358,4221.025538,4223.58964,4222.563999,4216.410153,4237.435794,4230.256307,4228.717845,4235.897332,4236.410153
61,0,4229.230666,4216.922974,4225.640922,4222.051179,4220.512717,4219.487076,4224.102461,4216.922974,4216.922974,4236.922973,4229.743486,4232.820409,4240.512717,4242.563999
62,0,4230.769127,4219.487076,4230.769127,4230.256307,4231.281948,4225.128102,4231.281948,4218.974256,4227.179384,4243.58964,4232.307589,4235.897332,4244.10246,4239.487076
63,0,4229.743486,4223.07682,4236.922973,4235.897332,4233.84605,4229.743486,4230.769127,4225.128102,4228.205025,4243.58964,4234.358871,4236.410153,4241.025537,4234.871691
64,0,4228.717845,4224.102461,4233.33323,4229.230666,4230.256307,4225.128102,4222.051179,4221.025538,4218.461435,4230.256307,4227.692204,4229.743486,4233.33323,4230.256307
65,0,4225.128102,4219.487076,4226.153743,4221.538358,4228.717845,4222.051179,4218.461435,4217.948615,4214.871692,4222.563999,4220.512717,4226.153743,4226.666563,4224.102461
66,0,4222.051179,4215.897333,4230.769127,4224.102461,4233.33323,4229.230666,4225.640922,4223.07682,4223.58964,4227.692204,4220.512717,4231.794768,4226.666563,4222.563999
67,0,4223.07682,4214.358871,4235.897332,4228.205025,4233.84605,4231.794768,4230.256307,4227.179384,4231.794768,4233.33323,4224.102461,4233.33323,4231.794768,4226.666563
68,0,4225.640922,4212.307589,4232.820409,4227.179384,4229.743486,4224.615281,4225.128102,4224.615281,4227.692204,4234.358871,4227.179384,4233.33323,4236.410153,4232.307589
69,0,4226.666563,4216.922974,4230.769127,4224.615281,4228.717845,4219.999897,4221.538358,4218.461435,4221.025538,4233.33323,4225.640922,4232.820409,4233.84605,4232.820409
70,0,4220.512717,4215.384512,4228.717845,4220.512717,4218.974256,4218.974256,4220.512717,4214.871692,4214.871692,4223.58964,4217.948615,4224.102461,4226.153743,4223.07682
71,0,4213.846051,4204.615282,4219.999897,4215.897333,4207.692205,4215.897333,4217.435794,4211.794769,4208.717846,4211.281948,4212.82041,4217.435794,4221.025538,4217.948615
72,0,4217.435794,4204.102461,4214.871692,4213.846051,4214.358871,4215.897333,4214.871692,4206.153743,4210.769128,4208.717846,4212.307589,4219.487076,4219.999897,4223.07682
73,0,4225.128102,4213.846051,4219.999897,4218.974256,4228.717845,4218.974256,4222.051179,4207.692205,4217.435794,4216.922974,4216.410153,4223.58964,4222.051179,4226.153743
74,0,4224.615281,4210.769128,4225.128102,4222.051179,4224.102461,4215.384512,4226.666563,4212.307589,4217.948615,4218.461435,4216.922974,4224.615281,4223.07682,4226.153743
75,0,4225.640922,4209.230666,4230.769127,4226.153743,4217.948615,4217.435794,4223.07682,4212.307589,4215.384512,4217.435794,4218.974256,4230.256307,4227.179384,4233.84605
76,0,4228.717845,4216.410153,4231.281948,4230.256307,4222.051179,4222.051179,4219.999897,4210.769128,4213.33323,4218.974256,4223.07682,4231.794768,4230.256307,4236.410153
77,0,4228.205025,4219.999897,4232.820409,4233.33323,4226.666563,4223.07682,4225.128102,4216.410153,4217.948615,4223.58964,4225.128102,4230.769127,4231.794768,4233.33323
78,0,4228.205025,4219.999897,4237.948614,4236.922973,4228.205025,4223.07682,4230.256307,4221.538358,4226.153743,4227.692204,4224.615281,4231.794768,4231.281948,4235.897332
79,0,4230.769127,4223.07682,4237.435794,4234.871691,4229.743486,4225.640922,4231.794768,4224.102461,4230.769127,4232.307589,4226.153743,4234.871691,4234.358871,4239.999896
80,0,4225.128102,4218.461435,4229.743486,4226.666563,4226.666563,4223.58964,4230.769127,4224.102461,4225.640922,4232.307589,4219.487076,4230.769127,4231.794768,4234.358871
81,0,4218.974256,4209.743487,4227.692204,4230.256307,4225.128102,4221.025538,4230.256307,4222.563999,4221.538358,4226.666563,4214.358871,4222.051179,4226.666563,4227.692204
82,0,4219.999897,4202.564,4224.102461,4227.179384,4226.666563,4223.07682,4228.205025,4221.025538,4221.538358,4222.563999,4221.538358,4224.102461,4229.230666,4230.769127
83,0,4220.512717,4203.07682,4220.512717,4216.410153,4225.640922,4223.58964,4226.666563,4222.563999,4225.128102,4227.179384,4227.179384,4234.358871,4237.435794,4241.025537
84,0,4218.974256,4213.846051,4226.153743,4222.563999,4229.230666,4226.153743,4229.230666,4226.666563,4229.743486,4235.897332,4226.153743,4236.922973,4238.461435,4246.153742
85,0,4223.07682,4222.563999,4227.179384,4232.307589,4234.871691,4229.743486,4232.820409,4226.153743,4230.769127,4239.999896,4225.640922,4232.820409,4234.871691,4242.563999
86,0,4225.640922,4215.897333,4221.025538,4224.615281,4227.179384,4226.153743,4230.256307,4218.461435,4222.563999,4233.84605,4221.025538,4227.179384,4234.871691,4236.410153
87,0,4221.025538,4210.256307,4219.999897,4219.487076,4223.07682,4222.051179,4226.153743,4214.358871,4216.922974,4226.666563,4215.897333,4223.07682,4237.948614,4234.358871
88,0,4222.051179,4216.922974,4224.102461,4226.666563,4228.717845,4218.974256,4224.102461,4216.410153,4219.487076,4225.128102,4218.974256,4227.179384,4232.820409,4235.384512
89,0,4230.256307,4225.128102,4229.230666,4227.179384,4228.717845,4215.897333,4219.487076,4213.33323,4216.922974,4223.07682,4220.512717,4231.281948,4227.692204,4238.461435
90,0,4237.948614,4234.871691,4235.384512,4228.717845,4231.281948,4221.025538,4219.999897,4210.769128,4215.384512,4229.230666,4227.179384,4237.435794,4242.563999,4248.205024
91,0,4237.948614,4241.025537,4233.33323,4237.948614,4239.999896,4229.230666,4226.666563,4215.897333,4226.666563,4240.512717,4238.461435,4244.615281,4254.871691,4255.897332
92,0,4234.871691,4237.435794,4226.666563,4239.487076,4239.999896,4228.717845,4230.769127,4219.487076,4233.84605,4239.487076,4235.897332,4242.563999,4246.666563,4250.256306
93,0,4237.435794,4235.897332,4229.230666,4229.743486,4230.769127,4224.615281,4231.281948,4216.922974,4225.640922,4227.692204,4228.717845,4235.384512,4237.948614,4244.10246
94,0,4237.435794,4242.051178,4237.435794,4230.769127,4230.256307,4224.102461,4235.384512,4219.487076,4223.58964,4227.179384,4232.820409,4240.512717,4242.051178,4248.205024
95,0,4230.769127,4232.820409,4229.743486,4229.230666,4226.666563,4215.384512,4231.281948,4221.025538,4218.461435,4218.461435,4224.615281,4236.922973,4230.256307,4238.974255
96,0,4237.435794,4221.025538,4219.487076,4218.461435,4225.128102,4212.307589,4222.563999,4214.871692,4203.589641,4202.051179,4210.769128,4222.051179,4213.846051,4223.07682
97,0,4243.076819,4224.615281,4224.102461,4215.384512,4222.563999,4217.948615,4222.563999,4207.692205,4201.538359,4203.589641,4213.846051,4223.07682,4219.487076,4227.179384
98,0,4235.384512,4232.820409,4234.871691,4225.640922,4214.358871,4221.538358,4223.58964,4205.128102,4213.846051,4214.358871,4223.07682,4234.871691,4230.256307,4239.487076
99,0,4231.281948,4230.769127,4235.897332,4226.666563,4213.33323,4216.922974,4218.461435,4202.564,4217.435794,4212.307589,4217.948615,4233.84605,4226.153743,4240.512717
100,0,4236.410153,4234.871691,4237.435794,4230.256307,4231.281948,4215.897333,4224.102461,4206.666564,4216.922974,4214.871692,4216.922974,4233.33323,4227.179384,4244.10246
101,0,4234.358871,4234.871691,4237.948614,4236.410153,4241.025537,4218.461435,4231.281948,4213.33323,4216.922974,4219.487076,4218.974256,4233.84605,4233.33323,4244.10246
102,0,4233.84605,4226.153743,4232.820409,4228.717845,4230.256307,4219.999897,4229.230666,4218.461435,4217.435794,4217.435794,4219.487076,4231.794768,4232.820409,4237.948614
103,0,4239.487076,4230.256307,4232.307589,4224.615281,4226.153743,4218.461435,4228.205025,4222.051179,4219.487076,4219.487076,4224.615281,4233.33323,4234.358871,4244.615281
104,0,4238.974255,4241.025537,4234.358871,4231.281948,4230.769127,4217.435794,4230.769127,4220.512717,4217.435794,4224.615281,4226.666563,4236.410153,4234.871691,4246.666563
105,0,4234.871691,4236.410153,4231.794768,4230.256307,4226.666563,4216.410153,4227.692204,4218.461435,4217.435794,4222.563999,4222.563999,4232.820409,4227.179384,4238.461435
106,0,4235.897332,4231.794768,4232.307589,4225.640922,4224.615281,4215.897333,4227.692204,4220.512717,4226.666563,4221.538358,4221.538358,4231.794768,4228.717845,4241.538358
107,0,4240.512717,4241.538358,4236.410153,4231.281948,4235.897332,4224.102461,4231.281948,4222.051179,4236.410153,4227.692204,4226.666563,4235.897332,4235.384512,4246.153742
108,0,4235.897332,4244.10246,4233.33323,4234.871691,4234.871691,4230.256307,4229.230666,4220.512717,4232.820409,4229.230666,4225.640922,4228.717845,4230.769127,4233.84605
109,0,4229.230666,4237.948614,4231.281948,4229.743486,4219.487076,4224.615281,4228.205025,4221.025538,4226.153743,4225.128102,4221.538358,4221.025538,4229.230666,4231.281948
110,0,4229.743486,4234.358871,4233.84605,4227.179384,4216.410153,4213.33323,4225.640922,4219.999897,4221.538358,4218.461435,4221.025538,4224.615281,4232.820409,4240.512717
111,0,4232.820409,4233.84605,4236.922973,4233.84605,4228.205025,4209.230666,4219.487076,4210.769128,4211.794769,4215.384512,4222.051179,4225.640922,4230.769127,4240.512717
112,0,4235.384512,4235.384512,4238.461435,4237.435794,4228.205025,4209.743487,4219.487076,4201.025538,4207.692205,4219.487076,4222.563999,4223.07682,4227.692204,4236.410153
113,0,4239.487076,4240.512717,4241.025537,4235.384512,4225.128102,4216.922974,4231.794768,4207.692205,4222.563999,4232.307589,4228.205025,4230.769127,4237.435794,4241.538358
114,0,4236.410153,4236.922973,4235.897332,4228.717845,4226.666563,4219.999897,4232.820409,4220.512717,4237.435794,4238.461435,4231.281948,4233.33323,4244.10246,4241.025537
115,0,4230.769127,4230.769127,4232.820409,4228.717845,4225.640922,4215.384512,4224.102461,4222.051179,4237.435794,4231.794768,4227.179384,4227.179384,4238.974255,4236.922973
116,0,4228.717845,4229.230666,4233.33323,4229.230666,4225.128102,4214.871692,4225.640922,4216.410153,4227.179384,4221.538358,4223.07682,4224.615281,4231.281948,4230.769127
117,0,4224.615281,4225.128102,4229.230666,4226.666563,4229.230666,4221.025538,4230.256307,4217.435794,4222.563999,4217.948615,4223.07682,4221.025538,4226.666563,4223.07682
118,0,4219.999897,4218.974256,4224.615281,4221.538358,4227.692204,4217.435794,4223.07682,4216.922974,4218.974256,4215.897333,4219.999897,4216.922974,4224.615281,4225.128102
119,0,4224.615281,4223.07682,4225.640922,4219.999897,4227.179384,4211.794769,4222.051179,4210.256307,4214.358871,4214.871692,4222.051179,4223.58964,4230.769127,4234.871691
120,0,4230.256307,4226.153743,4227.179384,4223.58964,4228.717845,4216.410153,4230.256307,4211.281948,4219.487076,4225.128102,4230.256307,4231.281948,4238.974255,4235.384512
121,0,4231.794768,4224.102461,4230.256307,4231.794768,4227.692204,4224.615281,4230.769127,4217.948615,4231.281948,4236.410153,4235.897332,4232.820409,4239.999896,4231.794768
122,0,4227.692204,4225.640922,4227.179384,4230.769127,4224.102461,4222.051179,4221.025538,4212.82041,4228.205025,4226.153743,4229.743486,4227.692204,4233.33323,4230.256307
123,0,4223.07682,4225.640922,4222.051179,4227.179384,4225.128102,4216.410153,4217.435794,4205.640923,4217.948615,4214.871692,4223.58964,4225.640922,4231.281948,4229.230666
124,0,4229.743486,4222.563999,4228.717845,4232.820409,4231.281948,4217.948615,4226.666563,4215.897333,4223.58964,4220.512717,4226.153743,4233.33323,4236.922973,4230.769127
125,0,4234.358871,4224.615281,4235.897332,4231.281948,4232.307589,4222.051179,4235.384512,4225.128102,4228.205025,4224.615281,4229.743486,4238.461435,4237.948614,4234.358871
126,0,4230.769127,4231.794768,4232.307589,4223.58964,4228.717845,4217.948615,4232.307589,4217.435794,4219.487076,4218.974256,4231.281948,4234.871691,4231.794768,4233.84605
127,0,4228.205025,4231.794768,4229.230666,4225.128102,4226.666563,4211.794769,4226.153743,4211.281948,4213.33323,4214.358871,4226.153743,4230.769127,4229.743486,4229.230666
128,0,4230.769127,4229.230666,4229.743486,4228.717845,4226.153743,4215.384512,4229.230666,4213.33323,4218.461435,4213.33323,4220.512717,4228.717845,4231.794768,4227.692204
0,0,4229.230666,4227.179384,4226.153743,4224.102461,4225.128102,4221.025538,4228.205025,4208.717846,4221.538358,4212.307589,4221.538358,4224.102461,4228.717845,4225.640922
1,0,4228.717845,4225.128102,4228.205025,4224.615281,4228.717845,4219.487076,4218.974256,4202.564,4220.512717,4216.922974,4225.128102,4224.102461,4231.794768,4230.769127
2,0,4231.794768,4223.58964,4230.769127,4223.58964,4226.666563,4214.358871,4215.897333,4200.512718,4215.897333,4217.435794,4219.487076,4226.153743,4234.871691,4235.384512
3,0,4232.307589,4223.58964,4230.256307,4221.025538,4226.153743,4216.922974,4228.205025,4209.230666,4217.435794,4218.461435,4219.999897,4230.769127,4234.871691,4236.410153
4,0,4224.615281,4220.512717,4227.692204,4219.999897,4226.666563,4219.999897,4231.794768,4219.487076,4221.025538,4219.999897,4226.153743,4231.794768,4233.33323,4230.769127
5,0,4222.051179,4222.051179,4230.256307,4223.07682,4221.538358,4221.538358,4226.153743,4219.487076,4219.999897,4221.025538,4225.640922,4229.743486,4231.794768,4225.128102
6,0,4229.230666,4226.666563,4233.84605,4232.307589,4218.974256,4220.512717,4223.58964,4213.846051,4222.051179,4218.974256,4221.538358,4230.256307,4230.769127,4226.153743
7,0,4233.84605,4229.743486,4235.897332,4238.974255,4231.794768,4223.58964,4225.128102,4215.897333,4230.256307,4218.461435,4223.07682,4232.820409,4232.307589,4230.769127
8,0,4232.307589,4230.769127,4230.256307,4234.871691,4242.051178,4230.256307,4228.205025,4217.435794,4233.84605,4225.128102,4226.666563,4232.307589,4236.410153,4231.794768
9,0,4232.820409,4230.769127,4227.692204,4239.487076,4241.538358,4232.307589,4225.640922,4210.769128,4229.743486,4231.794768,4233.33323,4236.410153,4239.999896,4234.358871
10,0,4229.743486,4221.538358,4232.307589,4238.974255,4235.897332,4227.692204,4218.974256,4203.07682,4227.692204,4226.666563,4234.871691,4238.461435,4236.410153,4235.384512
11,0,4227.179384,4217.435794,4230.769127,4226.666563,4230.256307,4227.692204,4224.615281,4207.692205,4230.256307,4221.025538,4229.743486,4231.281948,4232.820409,4231.281948
12,0,4225.640922,4219.999897,4225.128102,4224.102461,4225.640922,4225.128102,4232.820409,4216.922974,4225.128102,4219.487076,4226.666563,4225.128102,4233.84605,4231.281948
13,0,4224.102461,4217.435794,4227.692204,4231.281948,4229.743486,4217.948615,4228.205025,4215.897333,4213.846051,4216.410153,4225.640922,4229.743486,4233.84605,4233.84605
14,0,4225.640922,4217.948615,4231.794768,4231.794768,4237.435794,4220.512717,4227.179384,4212.82041,4216.922974,4221.025538,4227.692204,4236.410153,4236.922973,4238.461435
15,0,4227.692204,4224.102461,4231.281948,4230.256307,4235.897332,4230.769127,4232.820409,4216.410153,4232.820409,4226.666563,4233.84605,4235.897332,4243.58964,4245.640922
16,0,4228.717845,4219.999897,4231.794768,4230.256307,4226.153743,4230.769127,4231.794768,4216.922974,4236.410153,4224.615281,4236.410153,4236.410153,4241.025537,4244.615281
17,0,4230.769127,4213.33323,4232.820409,4230.256307,4227.179384,4229.230666,4230.256307,4213.33323,4223.58964,4223.07682,4230.256307,4241.025537,4234.871691,4237.435794
18,0,4232.307589,4218.974256,4234.871691,4235.384512,4239.487076,4234.871691,4234.358871,4213.33323,4222.051179,4224.102461,4228.205025,4241.538358,4235.897332,4242.051178
19,0,4231.281948,4217.435794,4234.871691,4233.84605,4234.871691,4231.281948,4233.84605,4210.769128,4225.640922,4216.410153,4227.179384,4233.33323,4234.871691,4245.128101
20,0,4232.307589,4210.769128,4232.307589,4232.307589,4220.512717,4218.461435,4232.820409,4208.717846,4222.051179,4213.846051,4222.563999,4231.281948,4231.794768,4241.538358
21,0,4227.692204,4205.128102,4229.743486,4232.820409,4217.948615,4213.846051,4230.769127,4211.281948,4217.435794,4215.897333,4216.410153,4235.897332,4229.230666,4239.999896
22,0,4223.58964,4198.461436,4230.256307,4229.230666,4224.615281,4216.922974,4229.230666,4210.769128,4218.461435,4213.846051,4216.922974,4236.410153,4227.692204,4239.487076
23,0,4224.615281,4193.333231,4227.692204,4225.640922,4224.102461,4218.974256,4227.692204,4204.102461,4215.897333,4210.256307,4216.922974,4230.769127,4226.153743,4232.820409
24,0,4223.58964,4193.333231,4224.102461,4230.256307,4227.179384,4225.640922,4232.820409,4207.179384,4218.974256,4215.897333,4217.948615,4230.256307,4228.205025,4232.307589
